row ID,row m/z,row retention time,G72746_10x_3ul_BB3_01_17887.mzXML Peak area,G73645_BC6_01_18671.mzXML Peak area,G75179_5x_RB2_01_17259.mzXML Peak area,G72708_10x_BC10_01_17818.mzXML Peak area,G73640_BB6_01_18655.mzXML Peak area,G72711_10x_BH9_01_17937.mzXML Peak area,G73942_1x_BD12_01_17303.mzXML Peak area,G72517_10x_BH10_01_17938.mzXML Peak area,G79618_5x_RG5_01_17969.mzXML Peak area,G73644_p5_d5_15ul_GD4_01_21649.mzXML Peak area,G78968_BB9_01_18660.mzXML Peak area,G73949_1x_BC12_01_17290.mzXML Peak area,G79473_5x_RE10_01_18233.mzXML Peak area,G75172_1x_BH11_01_17354.mzXML Peak area,G73437_1x_rerun_BE4_01_17364.mzXML Peak area,G72745_10x_BD4_01_17825.mzXML Peak area,G78944_BB8_01_18659.mzXML Peak area,G75697_rerun_BG7_01_18771.mzXML Peak area,G75696_BA7_01_18642.mzXML Peak area,G75212_1x_BC3_01_17282.mzXML Peak area,G78948_rerun_BD11_01_18712.mzXML Peak area,G78942_rerun_BH9_01_18781.mzXML Peak area,G72441_1x_BA6_01_17274.mzXML Peak area,G79584_5x_RH6_01_18243.mzXML Peak area,
2815,263.1130724104624,2.6305916666666667,0,0,0,0,0,0,0,0,76.74999999999987,0,0,0,0,222.55399999999923,191083.4435000002,13547.852000000023,0,0,0,245.99999999999886,0,0,26069.394000000015,0,
2816,235.08166938357883,2.304319444444445,0,0,0,114.42500000000042,0,0,211.6245000000012,717.264499999999,0,0,211.88249999999942,0,0,0,213790.52099999954,0,0,0,0,0,0,0,6044.0669999999955,0,
2818,249.06033903920752,0.6161384615384615,0,212.0115000000003,340.8080000000002,0,191.9970000000003,3280.3005000000007,0,0,0,185.65899999999988,201.35100000000037,0,0,218.4525000000003,249930.516,0,0,270.33099999999956,191.35349999999997,545.1205000000006,0,404.9034999999999,103399.773,0,
2821,495.04315902165007,0.8373729166666667,0,0,169.0229999999999,0,0,0,28465.109000000008,16865.301,0,0,0,0,0,294.1429999999995,346882.5135000001,450.23800000000045,0,0,0,402.0925000000002,0,0,128080.33650000003,0,
2826,342.1180981953939,2.8685125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117535.61700000013,0,0,0,206.57699999999863,0,0,979.2535000000025,80414.72899999973,0,
2827,317.1022707621256,5.774172916666668,0,0,0,0,0,0,220.02799999999897,0,239.07500000000041,0,221.1300000000026,0,0,744.3800000000028,79645.01350000026,216.39099999999655,0,0,241.52099999999984,0,0,0,1225577.5975000088,0,
2828,231.05023754967584,3.2504379629629634,0,500.46299999999894,0,1995.6045000000063,250.74299999999945,8834.596000000021,1224.0425000000014,908.4424999999991,0,90.94600000000032,0,333.3199999999972,137.55499999999986,1071.9990000000053,124188.24000000014,314.76499999999953,255.37199999999996,207.01799999999986,285.88199999999983,2795.281999999998,263.55700000000206,0,238957.3679999996,0,
2830,331.1010972764757,1.1697944444444444,0,0,0,0,0,3812.262499999996,939.5099999999987,1092.5920000000028,0,0,0,0,0,723.5434999999987,191428.55449999985,0,0,0,0,1187.8739999999975,0,517.3904999999993,808460.9765000002,551.3319999999999,
2831,433.1142937978109,3.7815305555555567,196.9199999999999,0,248.51999999999998,0,0,178.81449999999955,52312.05449999991,551.4470000000013,0,0,0,1159.8195000000019,187.016999999998,750.2399999999966,154093.15200000015,0,0,0,0,311.40999999999985,0,0,138496.1464999999,260.2034999999994,
2832,611.1621952825413,3.7469910256410257,2036.481000000009,0,7110.219000000002,1098.6859999999908,0,304.1100000000024,22543.060999999878,241.4620000000005,0,0,0,0,0,1393.0185000000076,79011.96749999994,566.5784999999995,0,0,0,651973.4499999965,0,1007.0625000000018,22480.08850000009,170.57249999999974,
2833,333.13450520833334,5.86661,0,0,120.91000000000237,0,0,0,206.89199999999903,0,0,0,0,0,0,0,72436.97799999938,0,0,0,183.7919999999984,0,0,0,889255.8685000032,0,
2836,467.19023301866315,1.6386222222222224,0,0,0,0,0,0,215.95199999999994,0,0,0,0,0,0,0,236858.2910000002,0,0,0,0,0,0,0,303143.0980000001,0,
2837,175.11854203613703,0.2412291666666667,2946.708999999999,10790.747999999994,2656786.729500002,8699.960000000003,16754.076000000005,42325.864,1619.0369999999994,67861.94699999999,422155.11950000015,7691.284500000002,97899.39450000002,112504.79550000001,50744.034499999994,698.8530000000001,65805.89999999997,342104.404,235013.33500000008,45705.275499999996,109943.16450000001,26709.83049999999,7044.937499999996,33891.34650000003,79000.20450000002,328598.55350000004,
2838,380.09461447633345,2.4284314814814816,0,0,0,0,0,0,5986.607999999997,0,0,0,0,20985.5705,312.6395000000001,0,178109.63900000023,181.49599999999978,0,0,0,25935.481500000034,174.0520000000006,207.58149999999955,57167.827500000094,0,
2839,518.3240636023264,6.467058333333333,7179.906999999925,3340.3565000000203,11413.126999999968,36780.87300000035,14401.409500000078,23764.45400000011,25683.395000000022,1087.6074999999933,7569.134000000038,6033.1055000000115,4787.175500000095,14346.36150000001,51158.03999999912,24610.72250000003,68315.44899999992,88071.91849999946,1942.4010000000103,13238.240999999842,9677.544499999929,28574.70599999999,5841.580999999986,109848.89500000072,1071681.8030000045,52532.00650000004,
2844,778.4358110427856,4.1980125,0,0,0,0,0,0,0,316.1924999999957,0,0,250.614000000003,0,0,0,56596.51599999945,0,194.26750000000277,0,167.17799999999994,0,278.29000000000224,1092.5899999999956,50313.4910000005,0,
2845,284.1133712768555,5.000997435897436,0,175.1589999999985,0,914.6644999999929,0,281.82199999999705,470.30750000000523,0,0,1086.5314999999994,0,329.33849999999654,412.0164999999939,0,76501.61399999964,272.1265000000051,0,213.79200000000088,0,0,0,256.98699999999747,3054.496999999964,191.88000000000068,
2846,439.1447499593099,2.7813833333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106388.07700000012,1140.0100000000011,0,0,0,0,0,0,24750.836500000034,0,
2847,529.2416809082031,0.9498066666666667,0,0,0,0,0,308.9400000000008,0,1032.1719999999993,0,0,0,0,0,0,106847.11300000003,0,0,0,275.43599999999935,0,0,0,10603.845500000009,0,
2851,389.72268028864784,4.205408333333334,0,0,0,190.7685000000012,0,0,0,1002.6920000000129,0,0,0,0,0,0,58054.23049999949,0,0,0,0,0,194.86250000000035,0,59353.656500000514,1071.9059999999995,
2853,659.2705366346571,5.105313888888889,0,0,0,0,0,0,0,362.5504999999991,0,0,0,0,0,600.7814999999903,192469.71849999955,202.24400000000003,0,0,0,0,0,0,80876.89249999984,324.6209999999979,
2856,364.26884536743165,3.2620400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,172.96549999999985,137569.8230000002,414.40199999999965,0,0,0,1112.5130000000004,0,0,155894.2079999998,0,
2857,345.1165276481991,3.0425999999999997,0,0,0,0,0,1171.6699999999937,254.279999999999,397.2319999999985,0,0,0,0,0,16865.5485000001,105479.85649999983,813.9579999999979,0,0,193.75600000000065,1245.5745000000015,203.73199999999986,366.2999999999986,16112.700500000037,282.68200000000115,
2858,565.156335788303,3.702233333333334,350.9554999999999,0,0,0,0,0,1841.9499999999928,0,0,0,0,382.65599999999904,0,0,83956.77350000005,0,181.6639999999994,195.2195000000011,0,0,577.9204999999936,975.8539999999932,38546.76799999979,0,
2867,471.2013626098633,5.522116666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54199.10100000015,0,0,0,0,0,0,0,629824.2469999993,0,
2869,320.13584899902344,2.8491916666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83786.38950000009,0,0,0,0,0,0,0,28372.469499999974,0,
2870,219.17432994842528,6.78237,0,0,0,131.2750000000001,0,0,246.88499999999596,0,185.20699999999692,0,207.89900000000165,0,0,291.6530000000064,85051.46649999959,0,0,0,494.488000000002,0,177.94250000000255,0,621377.2415000035,345.1664999999996,
2874,587.2336439344618,4.0374,0,0,0,0,0,208.21650000000034,0,188.54250000000184,0,0,0,0,0,0,67831.1919999995,0,0,0,0,373.9890000000004,0,0,65145.453500000076,0,
2876,625.1760635375977,4.012190277777777,144.2674999999998,0,5353.938500000005,287.05600000000004,0,0,648.3665000000025,664.9990000000024,0,0,0,229.17999999999995,0,0,71675.46799999969,238.72800000000308,0,0,0,2067.903999999974,559.7514999999956,478.61550000000096,35134.92399999969,0,
2880,310.1656850973765,3.7032687500000003,0,0,0,0,0,0,14241.359000000042,2051.925499999994,213.06999999999994,0,0,341.71500000000276,0,0,47288.3939999997,0,0,0,0,757.5209999999972,0,0,694258.9109999964,1849.9574999999943,
2884,348.2748840695336,3.9415880952380955,0,0,0,0,0,0,0,310.75699999999756,0,0,0,683.2540000000005,0,3539.1934999999976,70864.59499999999,1384.9489999999985,0,0,0,8300.572999999971,0,0,164703.97450000024,0,
2885,389.14219945271805,3.417136666666667,0,0,0,1052.2200000000043,0,272.9039999999987,0,424.95949999999686,0,0,0,0,0,528.5894999999988,76989.01649999991,303.67200000000133,0,0,0,217.92050000000125,226.73399999999984,415.5439999999982,48285.18549999986,0,
2886,393.103460584368,4.634559523809523,0,0,0,200.55150000000128,0,1303.312500000002,0,182.0399999999977,0,0,0,0,0,1752.825000000004,104962.2994999999,0,0,0,0,187.13099999999724,0,0,292949.5754999998,0,
2892,303.1517445246378,4.7451125,0,0,0,0,0,0,226.04399999999902,0,0,259.5149999999972,193.28399999999914,0,543.4689999999987,0,88292.06950000007,220.1174999999978,0,0,0,0,0,0,389231.3484999996,236.53749999999926,
2894,385.1354654947917,4.28827,0,0,0,0,0,0,0,0,0,222.9039999999963,0,0,0,268.3859999999994,63134.093500000396,0,0,0,0,211.23750000000035,0,0,4887.382499999892,0,
2898,362.1133410135905,1.7866944444444444,0,0,242.6460000000004,0,0,0,0,2483.090000000004,0,0,0,0,0,0,104778.01899999983,405.74999999999864,0,0,0,0,0,0,76572.186,170.20500000000015,
2910,601.2487597430194,4.591270370370371,0,0,178.97799999999916,0,0,0,0,341.1714999999974,0,0,0,394.99899999999985,0,390.7774999999999,54367.17000000019,0,0,0,0,0,2544.1324999999993,3818.8700000000604,155125.52100000126,468.7539999999998,
2916,451.12413904704744,3.669497222222222,0,0,385.7525000000037,495.42200000000014,0,1968.5835000000022,1680.1505000000054,332.2024999999969,0,0,0,1195.4624999999965,0,17346.32249999999,116335.51999999993,626.5995000000025,0,0,0,3372.828000000016,250.46100000000197,0,24874.917499999843,0,
2917,583.2212036132812,2.631966666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73676.6075000001,0,0,0,0,0,0,0,3000.415500000008,0,
2929,747.4943247913178,11.589043333333333,0,0,2576.66149999998,0,0,0,1336.165999999996,0,0,0,0,3719.849999999893,168.91999999999786,9784.536000000002,843585.9750000003,998.93850000001,0,0,0,85324.28150000033,0,231.23999999999708,488277.33050000004,0,
2935,599.1909381394158,3.7986983333333333,0,0,381.0714999999976,0,0,193.5789999999995,505.67849999999885,281.30600000000055,0,0,0,300.9320000000006,0,6153.017999999985,37504.23849999983,214.82999999999876,0,0,0,130543.75500000066,0,0,9239.36649999997,0,
2938,641.2577743530273,5.1313458333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78461.82999999975,0,0,0,0,0,0,187.0739999999984,36478.60949999999,228.913499999995,
2951,354.1330943516323,5.12945,0,0,0,0,0,0,0,0,0,179.14149999999879,0,0,0,250.92000000000093,50873.95599999992,0,0,0,0,0,0,0,13837.846000000009,4438.947499999913,
2952,707.2525838216146,1.7959944444444444,0,0,0,0,0,0,0,2028.5250000000033,0,0,0,0,0,0,78513.80449999987,0,0,0,0,0,0,0,34206.0825,0,
2954,349.1486333211263,2.7729437499999996,0,0,0,0,0,0,0,210.0480000000016,112.9999999999996,136.5770000000002,0,0,64.16800000000055,301.94399999999985,59425.33800000003,177.1250000000001,0,0,0,0,0,0,2129828.6265000002,0,
2969,310.1653263798467,3.8033796296296294,0,0,0,0,0,0,6699.646500000026,1628.080499999989,130.93600000000015,0,0,0,0,0,60877.05999999987,296.20499999999834,0,0,0,999.9570000000022,191.23649999999805,0,692294.0124999998,1849.9574999999943,
2972,251.08565287272137,1.6057066666666668,0,0,139.47149999999905,371.57650000000024,0,0,0,0,0,0,294.8400000000011,0,245.8499999999989,0,94562.26650000009,957.3109999999996,0,0,0,244.2109999999999,0,204.87499999999991,123678.73250000004,302.7524999999993,
2977,231.05025154001572,1.1547362745098035,0,337.9429999999992,0,231.60200000000003,548.9979999999989,4247.809499999995,259.04099999999937,446.2180000000004,0,0,487.69499999999925,275.43599999999935,185.4329999999999,0,77502.17099999994,0,540.2449999999993,264.4425000000004,281.3920000000011,271.4930000000005,407.6129999999999,230.394,761933.1105000003,0,
2984,305.12340561304336,3.247864102564103,0,0,0,447.4120000000002,0,2856.346000000003,0,579.6750000000011,508.5570000000001,37.961999999999776,0,0,0,660.3775000000018,43014.481500000096,0,368.5629999999983,0,843.0610000000021,903.8819999999992,487.080999999995,1139.7700000000016,72191.27699999978,0,
2995,589.3321367899576,4.7405437500000005,0,0,0,0,0,0,1379.195999999994,353.137500000002,0,0,0,239.5129999999994,0,0,53344.30500000005,0,0,0,246.00000000000088,0,0,342.13299999999714,185367.8779999998,3522.538500000017,
3003,326.1455139160156,1.17879,0,0,0,0,0,244.50899999999987,0,0,0,0,0,0,0,0,70526.34899999993,0,0,0,227.6125000000004,0,0,255.88099999999972,694448.1010000003,0,
3009,476.2772415350684,6.479506521739129,3835.9560000000215,0,227.69800000000146,16824.55899999982,1719.9600000000146,6967.331500000058,9058.991999999938,2054.378999999978,659.9504999999965,209.7279999999978,1398.0174999999906,3650.9124999999854,19982.019000000208,6378.490500000038,25972.127999999633,62442.90149999953,1549.1319999999896,3376.376000000016,2942.374499999993,3343.613999999987,1181.0019999999975,11553.920000000051,139631.4894999996,7093.776000000052,
3024,261.11174126827353,6.673315151515151,214.89600000000095,0,2219.683500000002,238.96250000000106,505.22100000000165,192.2145000000021,519.2155000000033,629.3250000000003,0,349.3200000000069,898.2914999999939,1383.8700000000044,3523.4425000000124,284.05499999999944,24004.859500000184,397.47600000000335,976.6919999999973,521.6970000000011,280.53200000000004,714.8129999999971,675.1080000000051,257.4800000000009,1022982.5499999998,278.03499999999826,
3041,735.2112929571242,2.937266666666667,0,0,0,0,0,0,0,13575.267999999985,0,0,0,0,0,0,34511.452000000056,0,0,0,0,3184.7810000000018,0,0,15836.281999999981,0,
3043,741.2235361735027,3.4724916666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36606.0220000001,0,0,0,0,0,0,0,39185.78749999976,0,
3050,389.1424653795031,2.7819027777777774,0,0,0,0,0,0,0,226.45800000000173,0,0,0,0,0,248.368000000001,49303.12150000002,212.54749999999973,0,0,0,240.71250000000043,0,0,1027183.0450000005,0,
3053,393.1035593880547,4.231875,0,0,249.66000000000136,0,0,613.1779999999992,231.59249999999753,323.5319999999987,0,0,196.139999999998,0,0,264.6270000000005,46503.92349999981,226.2224999999987,0,0,505.52400000000193,0,226.25099999999853,167.12700000000098,227876.76700000063,0,
3055,393.1035870060777,3.779018181818182,0,0,0,1826.1555000000058,0,1594.6270000000063,193.3430000000011,287.2625000000028,0,0,170.6640000000013,0,0,518.7704999999988,26255.89149999997,1513.5679999999948,0,0,0,1440.8420000000074,0,0,690294.5164999992,174.46349999999967,
3060,361.0768549883808,1.5251777777777777,0,0,0,0,0,0,242.6459999999994,8821.121499999994,0,0,0,109.78000000000036,0,0,71534.57949999992,0,0,0,0,10788.8725,0,0,214685.98950000008,0,
3065,599.249018351237,5.1144,0,0,0,0,0,0,0,0,0,0,0,0,0,313.6319999999955,70584.20099999991,0,0,0,0,0,0,0,31726.306499999955,363.41400000000283,
3067,357.11775735708386,3.1819897435897437,0,186.56100000000262,0,186.39,196.3649999999996,193.4020000000015,0,433.95849999999837,0,0,0,352.0425000000014,0,4932.907500000008,21287.450499999904,314.20400000000143,0,0,223.44799999999987,353.80800000000136,0,357.41100000000057,220119.4430000003,0,
3071,427.19836192660864,1.6237055555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73253.41650000006,0,0,0,491.93350000000066,0,175.42650000000026,304.29599999999994,256070.02500000008,1442.1075000000033,
3079,717.2731085883247,5.113125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52514.57999999987,0,0,0,0,0,0,0,11363.486000000012,0,
3080,411.1426086425781,5.848691666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20892.53000000016,0,0,0,0,0,0,0,402036.77400000027,0,
3082,599.2484130859375,5.046491666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,181.92900000000287,23050.44650000024,0,0,0,0,0,0,0,10815.374000000094,363.41400000000283,
3107,440.76627265082465,3.877727777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18378.653000000108,0,0,0,229.66999999999942,0,0,0,51514.95950000016,0,
3108,152.10706615448,0.4146916666666667,0,0,0,0,0,0,0,800.9119999999996,410.62400000000036,206.6400000000001,507.54449999999986,483.7999999999998,0,0,32031.675499999998,0,211.49950000000027,506.52,263.3839999999999,0,0,359.14149999999984,344461.7165000001,598.3920000000002,
3118,393.1037040993019,3.327942592592593,0,0,0,240.50000000000014,0,1688.321999999996,0,378.14699999999993,0,0,0,213.13249999999823,0,306.6799999999986,18616.184999999896,0,0,0,231.09900000000178,658.9149999999989,0,0,538911.2334999992,0,
3122,473.20248631068637,3.960328571428571,0,0,0,1024.7795000000026,0,204.93750000000034,0,0,0,0,0,243.9875000000024,0,1075.113000000003,39286.86950000005,0,0,0,0,865.4439999999893,0,0,44293.54900000005,0,
3155,337.05382722796816,1.9087621212121213,0,1262.3105000000012,0,181.0965000000004,0,0,0,0,0,182.26200000000063,992.0219999999997,0,0,0,41395.208500000066,349.4824999999995,1427.0204999999978,403.7215000000008,1052.5589999999975,0,0,305.558,210700.7960000001,0,
3174,712.3160078260634,5.1138111111111115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37673.5699999999,0,0,0,0,0,0,434.2249999999989,7419.596000000032,0,
3250,137.13260705130443,7.686928571428573,0,0,114.29750000000007,0,0,0,0,0,0,0,0,0,0,0,12290.31699999997,515.1850000000092,0,259.8059999999989,0,191.76300000000305,2658.888999999981,0,931890.6950000062,0,
3259,343.13723585340716,2.0630166666666665,0,194.68399999999917,0,0,0,0,0,529.5270000000006,0,0,0,0,0,0,28131.531999999883,0,0,0,244.36000000000087,0,0,0,122863.96750000009,342.3420000000013,
3280,503.2574400609853,1.2385309523809522,0,0,0,0,0,0,0,1458.0514999999978,0,0,0,0,0,0,28938.917499999992,0,0,0,0,5932.7765000000045,1972.0149999999976,2421.319000000003,87311.16750000001,3488.9159999999956,
3282,473.2022985800719,3.6854307692307695,0,0,0,221.95200000000094,0,1170.0329999999994,183.95999999999952,0,0,291.9200000000011,0,33729.64499999985,0,2855.426500000003,10853.38600000006,2640.9595000000186,240.93300000000187,0,211.49550000000033,19399.502000000033,0,211.17299999999994,207068.7439999995,0,
3357,158.0965944925944,1.9581666666666666,0,0,0,11711.05,0,0,0,0,0,0,0,291.29699999999934,0,0,19510.24550000005,0,0,0,0,0,0,0,55444.70400000001,0,
3476,270.3158035747589,8.850114583333331,3404.3265000000297,3805.9555000000237,173.83999999999781,1475.2034999999933,2848.8064999999624,2467.1805000000127,3723.765500000004,2298.806000000086,2184.318999999963,4491.481000000028,2387.245500000007,1703.1300000000138,3297.061000000043,3364.4089999999337,623.3100000000027,1.86412459525E7,2739.82399999999,5719.162999999976,2834.9639999999977,1850.8909999999669,3957.1720000000355,1817.027999999992,1346.5999999999765,3577.2330000000043,
3480,375.2507823217482,7.759747222222225,1620.874500000008,826.2919999999845,1068.2279999999992,3293.066499999976,964.2450000000086,5120.899500000014,1838.865499999986,4709.536500000018,1796.9060000000047,172.75149999999843,1114.4459999999963,167.8900000000021,32990.7080000001,5824.299999999987,1700.7749999999996,727653.1644999932,274.00800000000004,4238.2620000000015,847.8225000000097,13801.069499999941,2515.0560000000096,1523.1604999999984,143352.48349999875,1710.2139999999974,
3481,697.4817266612048,10.490889215686273,0,0,893.7264999999945,784.0005000000008,0,3702.421999999991,2002.9395000000186,34039.941500000146,0,197.16000000000307,0,12608.851999999979,1392.698499999993,1476.1245000000006,10149.704499999982,1087412.7225000008,198.1980000000088,540.85399999998,226.45799999999437,3052.4539999999874,0,759.5515000000228,3610.9469999999856,0,
3482,306.0967142740885,3.2208666666666668,0,0,0,0,0,0,0,613.124999999995,0,0,0,0,0,222.7000000000004,0,862465.4584999989,0,0,171.9374999999989,0,0,189.65999999999843,0,0,
3486,353.2701772275178,7.763375362318842,698.4270000000067,226.04399999999902,126.1330000000051,2049.8659999999804,350.3180000000027,2350.7170000000106,183.4000000000033,2113.3670000000166,280.0980000000033,526.1189999999913,172.46250000000094,1080.151999999993,20351.718000000074,3883.0465000000027,1878.9155000000017,454267.117499996,0,306.15800000000445,188.37000000000222,9276.375999999953,556.2990000000042,680.598999999999,136944.08299999888,1574.0539999999921,
3487,607.2924307686942,9.50547380952381,0,0,0,0,0,312.0939999999987,303.67750000000535,0,0,0,0,827.4299999999969,0,13915.353999999934,0,343561.9790000041,0,0,0,645.9630000000063,0,0,2652.1739999999772,0,
3488,737.476786295573,10.19665,0,0,0,0,0,271.99100000000595,240.71250000000043,0,185.2635000000018,0,0,504.75150000000923,314.111999999991,0,0,860747.0575000055,0,0,203.42199999999949,778.99799999999,184.3595000000019,0,382.17400000001055,0,
3489,585.4520388648624,9.799464285714288,0,0,0,0,0,0,5213.045000000034,0,0,0,0,385.9780000000102,0,37124.92200000012,172.35749999999746,471831.8909999996,0,0,0,6262.130500000059,0,0,1580.148000000018,0,
3490,723.4925719919988,11.118477777777777,223.72100000000182,288.72800000000865,52717.25450000007,429.46800000000525,214.9710000000086,411.6780000000068,10576.817499999672,7417.639500000005,0,169.58949999999814,0,589932.6205,0,7545.014999999974,46269.402500000004,1459027.148499998,0,0,0,0,188.65750000000565,0,3533.777999999987,0,
3494,130.064621887207,3.292243333333333,0,0,0,0,0,0,0,330.3710000000006,0,0,0,0,0,250.91999999999888,0,508691.72449999966,0,0,0,0,2325.9374999999977,1226.161999999997,0,0,
3496,693.448644917806,10.255345,0,0,680.7879999999948,0,0,1465.5365000000043,2740.951999999977,2563.2539999999935,0,0,0,1389.9244999999983,0,207.64500000000334,1618.3090000000316,875118.5089999982,0,0,0,2309.3814999999927,0,0,1675.9364999999848,0,
3497,383.3521234405708,9.19416231884058,16024.150999999869,32735.532000000025,3574.4819999999845,8354.205499999844,27020.56450000012,11031.528999999893,27741.516499999496,1498.3614999999677,15080.1125000004,38566.859999999826,36405.431999999644,17931.084499999597,37213.74400000025,35894.056000000295,6358.164000000008,231892.05199999857,34118.831499999804,0,34771.26350000072,19155.804999999833,31805.305499999587,42806.903000000384,23609.98550000039,10287.977999999912,
3502,735.4913889567058,13.104796666666667,0,177.11999999999776,239.9040000000049,0,0,190.59299999999848,0,0,0,0,0,0,0,0,0,435279.10150000127,0,0,0,1348.7174999999938,0,0,0,0,
3504,721.4801997533061,10.106532407407405,0,0,1682.0200000000127,272.71100000000223,170.19599999999684,1768.078500000026,15673.532499999807,12226.696999999944,305.93199999999126,242.79400000000726,309.77099999999984,66668.79050000026,601.8265000000168,7068.775500000025,21300.865499999905,627319.1449999999,0,0,0,274047.3005000013,0,342.0285000000048,963.6694999999808,208.28000000000412,
3506,458.18647498977623,0.289263725490196,3234.2195,0,656.8765000000002,487.56399999999985,0,8487.980000000001,177.9679999999998,5012.425000000002,242.97200000000007,0,172.0025000000001,13394.101500000008,573.3945000000002,605.4205000000003,2519.3085,351793.23350000003,0,0,0,919.488000000001,338.03100000000006,0,11150.515999999996,1801.730000000001,
3507,393.3734451957371,9.788690579710147,7003.562000000236,11372.092999999844,528.5894999999902,1364.6289999999972,11392.123500000043,3773.9699999999625,13854.396000000124,0,6153.280999999922,19774.496499999983,11934.925500000056,7310.262000000135,18782.331000000417,18335.706000000006,259.35699999999616,157085.98799999946,14272.431000000304,28193.1409999995,17228.657499999816,9349.203500000089,10540.63400000003,18867.24900000016,10599.690000000115,4325.2449999999735,
3508,713.511488172743,13.134494444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351294.3200000011,0,0,0,201.59699999999992,0,253.1149999999938,0,0,
3509,335.2587149483817,7.6853404761904764,0,0,0,689.8140000000024,0,390.3360000000015,0,199.77500000000035,0,0,252.86799999999883,224.33749999999674,1768.2460000000046,2095.2680000000046,186.78900000000107,159605.46100000097,187.56500000000003,181.04100000000003,0,731.7880000000016,186.70250000000203,0,18542.709500000405,0,
3510,739.4980739048549,10.490503571428572,0,581.6675000000128,230.29999999999797,0,870.5250000000048,0,855.2970000000133,172.25249999999957,0,0,0,0,0,760.0424999999957,198.5610000000015,332665.03550000105,1900.58249999997,368.77499999999986,302.1280000000084,435.104999999998,0,7263.509999999986,363.85799999999983,0,
3511,548.3692378997803,7.770808333333334,0,0,0,0,0,0,0,0,0,222.0880000000018,0,0,3359.794499999997,0,0,152734.51949999837,0,0,0,0,0,0,8254.834499999895,0,
3513,258.2794939185528,8.770182638888887,1301.7149999999826,2562.1244999999863,295.711000000007,669.0624999999912,1626.8345000000022,9780.524000000014,66467.45650000012,1849.1644999999785,1926.7970000000519,866.6349999999795,1838.2865000000193,4486.796499999957,3252.382499999974,16600.29549999984,2509.140999999987,1408487.2499999986,3889.532000000013,1376.5054999999786,2564.85449999997,6224.9479999999385,1994.5265000000245,22220.01049999989,3425.703500000036,1142.8949999999938,
3514,697.480536212343,11.051060606060604,0,0,215.4295000000029,180.59700000000305,0,1501.3664999999837,0,1560.753000000026,0,0,0,14412.28349999999,464.2254999999897,338.1039999999953,7545.370999999828,215423.6725000021,0,0,0,829.4535000000035,0,0,1809.4920000000113,0,
3516,284.29497022326035,9.285347916666668,6457.698000000078,8546.520000000055,1457.5360000000242,2042.5004999999721,8375.474000000042,3765.363499999988,13977.831999999999,3475.157000000004,7795.69000000002,8318.153999999902,7650.706500000037,7822.37700000012,7825.189499999978,22835.764500000227,4866.689500000041,129013.74250000209,10691.5889999999,3683.0154999999636,10204.560000000072,9395.302999999876,5781.256999999917,19555.132000000023,13820.69799999962,3944.3039999999482,
3517,372.2424019707573,7.760622222222222,0,0,0,0,0,0,0,0,0,186.84599999999688,0,0,2273.0165000000143,0,0,173606.50749999846,209.40800000000422,0,0,1205.5679999999948,0,0,27359.325499999708,0,
3518,743.4652057223849,10.731616666666667,0,0,708.240999999995,0,0,0,0,0,193.4020000000062,0,0,730.6899999999966,0,0,892.4189999999992,1036560.4329999987,0,0,0,2048.9195000000145,0,0,0,0,
3522,130.06491216023764,2.9451833333333335,0,0,0,0,0,0,0,251.482,0,0,0,0,0,0,0,275317.8274999996,0,0,0,209.85600000000034,3678.3520000000026,0,0,0,
3525,778.5306358313181,10.317636666666667,0,2490.006000000053,0,0,1172.600000000023,0,2532.072999999996,0,803.7669999999932,32656.076999999743,281.8220000000062,3540.8854999999767,0,482.32500000000783,0,414847.7454999995,580.7799999999834,699.6795000000077,0,633.5450000000044,0,4759.213000000001,872.1765000000084,185.60250000000102,
3526,731.4882627544981,10.057995454545456,0,333.1984999999995,196.62000000000432,0,0,0,497.5780000000032,0,209.407999999994,216.54600000000647,0,1570.976000000006,0,0,0,315897.71999999805,0,218.68800000000448,200.202000000008,279.79199999999696,0,0,262.32000000000255,0,
3527,724.5008343893385,7.8098357142857155,0,0,0,0,0,0,475.58600000000195,0,0,0,0,183.7919999999984,540.3574999999989,0,191.58750000000032,80499.76649999907,0,0,0,32000.769499999948,0,0,1026.5849999999855,0,
